1,26,14,50,226
1,26,15,50,207
1,26,16,50,200
1,26,17,50,209
1,26,18,50,211
1,26,19,50,225
1,26,20,50,288
1,26,21,50,283
1,26,22,50,280
1,26,23,50,277
1,27,0,50,272
1,27,1,50,272
1,27,2,50,276
1,27,3,50,276
1,27,4,50,275
1,27,5,50,272
1,27,6,50,264
1,27,7,50,256
1,27,8,50,257
1,27,9,50,260
1,27,10,50,264
1,27,11,50,264
1,27,12,50,267
1,27,13,50,261
1,27,14,50,271
1,27,15,50,274
1,27,16,50,281
1,27,17,50,271
1,27,18,50,272
1,27,19,50,273
1,27,20,50,268
1,27,21,50,268
1,27,22,50,265
1,27,23,50,264
1,28,0,50,271
1,28,1,50,270
1,28,2,50,263
1,28,3,50,263
1,28,4,50,260
1,28,5,50,266
1,28,6,50,265
1,28,7,50,265
1,28,8,50,265
1,28,9,50,267
1,28,10,50,258
1,28,11,50,262
1,28,12,50,259
1,28,13,50,257
1,28,14,50,265
1,28,15,50,264
1,28,16,50,265
1,28,17,50,262
1,28,18,50,265
1,28,19,50,256
1,28,20,50,267
1,28,21,50,268
1,28,22,50,273
1,28,23,50,271
1,29,0,50,274
1,29,1,50,267
1,29,2,50,247
1,29,3,50,250
1,29,4,50,238
1,29,5,50,217
1,29,6,50,262
1,29,7,50,261
1,29,8,50,242
1,29,9,50,236
1,29,10,50,245
1,29,11,50,234
1,29,12,50,238
1,29,13,50,254
1,29,14,50,283
1,29,15,50,289
1,29,16,50,283
1,29,17,50,297
1,29,18,50,295
1,29,19,50,294
1,29,20,50,292
1,29,21,50,287
1,29,22,50,285
1,29,23,50,276
1,30,0,50,267
1,30,1,50,271
1,30,2,50,266
1,30,3,50,265
1,30,4,50,274
1,30,5,50,279
1,30,6,50,286
1,30,7,50,303
1,30,8,50,320
1,30,9,50,354
1,30,10,50,349
1,30,11,50,355
1,30,12,50,358
1,30,13,50,10
1,30,14,50,350
1,30,15,50,353
1,30,16,50,328
1,30,17,50,311
1,30,18,50,310
1,30,19,50,313
1,30,20,50,313
1,30,21,50,314
1,30,22,50,305
1,30,23,50,307
1,31,0,50,295
1,31,1,50,304
1,31,2,50,314
1,31,3,50,312
1,31,4,50,324
1,31,5,50,292
1,31,6,50,281
1,31,7,50,270
1,31,8,50,277
1,31,9,50,267
1,31,10,50,271
1,31,11,50,264
1,31,12,50,255
1,31,13,50,220
1,31,14,50,145
1,31,15,50,144
1,31,16,50,108
1,31,17,50,94
1,31,18,50,112
1,31,19,50,58
1,31,20,50,59
1,31,21,50,56
1,31,22,50,16
1,31,23,50,42
2,1,0,50,49
2,1,1,50,60
2,1,2,50,140
2,1,3,50,239
2,1,4,50,286
2,1,5,50,242
2,1,6,50,240
2,1,7,50,255
2,1,8,50,250
2,1,9,50,236
2,1,10,50,241
2,1,11,50,238
2,1,12,50,242
2,1,13,50,251
2,1,14,50,268
2,1,15,50,251
2,1,16,50,243
2,1,17,50,270
2,1,18,50,259
2,1,19,50,216
2,1,20,50,268
2,1,21,50,276
2,1,22,50,292
2,1,23,50,288
2,2,0,50,291
2,2,1,50,293
2,2,2,50,285
2,2,3,50,283
2,2,4,50,302
2,2,5,50,298
2,2,6,50,307
2,2,7,50,301
2,2,8,50,293
2,2,9,50,297
2,2,10,50,242
2,2,11,50,245
2,2,12,50,248
2,2,13,50,292
2,2,14,50,269
2,2,15,50,257
2,2,16,50,286
2,2,17,50,296
2,2,18,50,283
2,2,19,50,293
2,2,20,50,298
2,2,21,50,288
2,2,22,50,291
2,2,23,50,285
2,3,0,50,276
2,3,1,50,288
2,3,2,50,304
2,3,3,50,321
2,3,4,50,339
2,3,5,50,315
2,3,6,50,296
2,3,7,50,297
2,3,8,50,311
2,3,9,50,311
2,3,10,50,317
2,3,11,50,298
2,3,12,50,323
2,3,13,50,286
2,3,14,50,282
2,3,15,50,286
2,3,16,50,293
2,3,17,50,291
2,3,18,50,286
2,3,19,50,283
2,3,20,50,283
2,3,21,50,281
2,3,22,50,282
2,3,23,50,285
2,4,0,50,287
2,4,1,50,294
2,4,2,50,295
2,4,3,50,303
2,4,4,50,319
2,4,5,50,322
2,4,6,50,315
2,4,7,50,313
2,4,8,50,314
2,4,9,50,306
2,4,10,50,305
2,4,11,50,296
2,4,12,50,304
2,4,13,50,303
2,4,14,50,300
2,4,15,50,293
2,4,16,50,286
2,4,17,50,273
2,4,18,50,258
2,4,19,50,257
2,4,20,50,267
2,4,21,50,269
2,4,22,50,271
2,4,23,50,257
2,5,0,50,258
2,5,1,50,254
2,5,2,50,266
2,5,3,50,254
2,5,4,50,252
2,5,5,50,236
2,5,6,50,236
2,5,7,50,228
2,5,8,50,219
2,5,9,50,216
2,5,10,50,215
2,5,11,50,214
2,5,12,50,216
2,5,13,50,217
2,5,14,50,220
2,5,15,50,230
2,5,16,50,248
2,5,17,50,271
2,5,18,50,286
2,5,19,50,268
2,5,20,50,258
2,5,21,50,252
2,5,22,50,257
2,5,23,50,255
2,6,0,50,252
2,6,1,50,242
2,6,2,50,231
2,6,3,50,240
2,6,4,50,242
2,6,5,50,274
2,6,6,50,267
2,6,7,50,279
2,6,8,50,287
2,6,9,50,310
2,6,10,50,310
2,6,11,50,306
2,6,12,50,305
2,6,13,50,329
2,6,14,50,326
2,6,15,50,313
2,6,16,50,307
2,6,17,50,308
2,6,18,50,167
2,6,19,50,161
2,6,20,50,184
2,6,21,50,182
2,6,22,50,180
2,6,23,50,187
2,7,0,50,200
2,7,1,50,206
2,7,2,50,208
2,7,3,50,200
2,7,4,50,195
2,7,5,50,196
2,7,6,50,210
2,7,7,50,215
2,7,8,50,203
2,7,9,50,198
2,7,10,50,195
2,7,11,50,199
2,7,12,50,182
2,7,13,50,354
2,7,14,50,7
2,7,15,50,35
2,7,16,50,32
2,7,17,50,71
2,7,18,50,52
2,7,19,50,66
2,7,20,50,66
2,7,21,50,75
2,7,22,50,68
2,7,23,50,74
2,8,0,50,73
2,8,1,50,89
2,8,2,50,176
2,8,3,50,209
2,8,4,50,197
2,8,5,50,199
2,8,6,50,197
2,8,7,50,203
2,8,8,50,201
2,8,9,50,203
2,8,10,50,205
2,8,11,50,207
2,8,12,50,270
2,8,13,50,186
2,8,14,50,308
2,8,15,50,258
2,8,16,50,246
2,8,17,50,235
2,8,18,50,263
2,8,19,50,335
2,8,20,50,322
2,8,21,50,344
2,8,22,50,11
2,8,23,50,7
2,9,0,50,6
2,9,1,50,354
2,9,2,50,13
2,9,3,50,24
2,9,4,50,48
2,9,5,50,43
2,9,6,50,44
2,9,7,50,48
2,9,8,50,45
2,9,9,50,39
2,9,10,50,20
2,9,11,50,358
2,9,12,50,356
2,9,13,50,348
2,9,14,50,341
2,9,15,50,338
2,9,16,50,332
2,9,17,50,333
2,9,18,50,315
2,9,19,50,315
2,9,20,50,313
2,9,21,50,302
2,9,22,50,305
2,9,23,50,310
2,10,0,50,313
2,10,1,50,306
2,10,2,50,310
2,10,3,50,311
2,10,4,50,299
2,10,5,50,296
2,10,6,50,274
2,10,7,50,275
2,10,8,50,285
2,10,9,50,275
2,10,10,50,277
2,10,11,50,280
2,10,12,50,277
2,10,13,50,276
2,10,14,50,276
2,10,15,50,277
2,10,16,50,276
2,10,17,50,278
2,10,18,50,278
2,10,19,50,267
2,10,20,50,266
2,10,21,50,256
2,10,22,50,256
2,10,23,50,262
2,11,0,50,255
2,11,1,50,252
2,11,2,50,234
2,11,3,50,242
2,11,4,50,197
2,11,5,50,196
2,11,6,50,188
2,11,7,50,180
2,11,8,50,185
2,11,9,50,206
2,11,10,50,212
2,11,11,50,239
2,11,12,50,248
2,11,13,50,263
2,11,14,50,247
2,11,15,50,255
2,11,16,50,251
2,11,17,50,54
2,11,18,50,11
2,11,19,50,16
2,11,20,50,327
2,11,21,50,262
2,11,22,50,12
2,11,23,50,182
2,12,0,50,135
2,12,1,50,123
2,12,2,50,185
2,12,3,50,125
2,12,4,50,67
2,12,5,50,57
2,12,6,50,59
2,12,7,50,63
2,12,8,50,73
2,12,9,50,74
2,12,10,50,76
2,12,11,50,77
2,12,12,50,80
2,12,13,50,69
2,12,14,50,68
2,12,15,50,51
2,12,16,50,57
2,12,17,50,73
2,12,18,50,60
2,12,19,50,83
2,12,20,50,84
2,12,21,50,59
2,12,22,50,2
2,12,23,50,324
2,13,0,50,326
2,13,1,50,315
2,13,2,50,310
2,13,3,50,287
2,13,4,50,277
2,13,5,50,269
2,13,6,50,272
2,13,7,50,287
2,13,8,50,282
2,13,9,50,295
2,13,10,50,291
2,13,11,50,293
2,13,12,50,293
2,13,13,50,288
2,13,14,50,300
2,13,15,50,304
2,13,16,50,308
2,13,17,50,308
2,13,18,50,310
2,13,19,50,307
2,13,20,50,320
2,13,21,50,321
2,13,22,50,314
2,13,23,50,310
2,14,0,50,308
2,14,1,50,311
2,14,2,50,313
2,14,3,50,309
2,14,4,50,310
2,14,5,50,321
2,14,6,50,317
2,14,7,50,322
2,14,8,50,326
2,14,9,50,316
2,14,10,50,310
2,14,11,50,322
2,14,12,50,320
2,14,13,50,317
2,14,14,50,313
2,14,15,50,289
2,14,16,50,273
2,14,17,50,258
2,14,18,50,236
2,14,19,50,205
2,14,20,50,207
2,14,21,50,194
2,14,22,50,199
2,14,23,50,207
2,15,0,50,211
2,15,1,50,207
2,15,2,50,212
2,15,3,50,202
2,15,4,50,204
2,15,5,50,205
2,15,6,50,209
2,15,7,50,221
2,15,8,50,217
2,15,9,50,226
2,15,10,50,222
2,15,11,50,230
2,15,12,50,260
2,15,13,50,178
2,15,14,50,232
2,15,15,50,201
2,15,16,50,240
2,15,17,50,242
2,15,18,50,232
2,15,19,50,197
2,15,20,50,261
2,15,21,50,275
2,15,22,50,290
2,15,23,50,297
2,16,0,50,297
2,16,1,50,298
2,16,2,50,299
2,16,3,50,299
2,16,4,50,284
2,16,5,50,290
2,16,6,50,301
2,16,7,50,303
2,16,8,50,293
2,16,9,50,297
2,16,10,50,295
2,16,11,50,300
2,16,12,50,299
2,16,13,50,293
2,16,14,50,298
2,16,15,50,303
2,16,16,50,301
2,16,17,50,294
2,16,18,50,290
2,16,19,50,295
2,16,20,50,311
2,16,21,50,307
2,16,22,50,302
2,16,23,50,302
2,17,0,50,309
2,17,1,50,304
2,17,2,50,312
2,17,3,50,316
2,17,4,50,314
2,17,5,50,314
2,17,6,50,303
2,17,7,50,295
2,17,8,50,296
2,17,9,50,301
2,17,10,50,297
2,17,11,50,301
2,17,12,50,297
2,17,13,50,296
2,17,14,50,296
2,17,15,50,306
2,17,16,50,299
2,17,17,50,298
2,17,18,50,296
2,17,19,50,299
2,17,20,50,296
2,17,21,50,292
2,17,22,50,297
2,17,23,50,294
2,18,0,50,287
2,18,1,50,279
2,18,2,50,274
2,18,3,50,285
2,18,4,50,307
2,18,5,50,282
2,18,6,50,254
2,18,7,50,195
2,18,8,50,210
2,18,9,50,212
2,18,10,50,230
2,18,11,50,216
2,18,12,50,201
2,18,13,50,214
2,18,14,50,215
2,18,15,50,215
2,18,16,50,197
2,18,17,50,195
2,18,18,50,195
2,18,19,50,192
2,18,20,50,196
2,18,21,50,201
2,18,22,50,202
2,18,23,50,196
2,19,0,50,200
2,19,1,50,214
2,19,2,50,211
2,19,3,50,245
2,19,4,50,245
2,19,5,50,208
2,19,6,50,229
2,19,7,50,235
2,19,8,50,234
2,19,9,50,289
2,19,10,50,256
2,19,11,50,271
2,19,12,50,251
2,19,13,50,286
2,19,14,50,226
2,19,15,50,246
2,19,16,50,277
2,19,17,50,287
2,19,18,50,268
2,19,19,50,292
2,19,20,50,285
2,19,21,50,305
2,19,22,50,294
2,19,23,50,310
2,20,0,50,327
2,20,1,50,293
2,20,2,50,336
2,20,3,50,308
2,20,4,50,332
2,20,5,50,309
2,20,6,50,289
2,20,7,50,305
2,20,8,50,314
2,20,9,50,310
2,20,10,50,318
2,20,11,50,313
2,20,12,50,305
2,20,13,50,308
2,20,14,50,302
2,20,15,50,307
2,20,16,50,305
2,20,17,50,297
2,20,18,50,287
2,20,19,50,278
2,20,20,50,298
2,20,21,50,316
2,20,22,50,323
2,20,23,50,17
2,21,0,50,20
2,21,1,50,20
2,21,2,50,21
2,21,3,50,23
2,21,4,50,30
2,21,5,50,35
2,21,6,50,38
2,21,7,50,46
2,21,8,50,55
2,21,9,50,57
2,21,10,50,55
2,21,11,50,68
2,21,12,50,72
2,21,13,50,82
2,21,14,50,89
2,21,15,50,89
2,21,16,50,93
2,21,17,50,111
2,21,18,50,120
2,21,19,50,137
2,21,20,50,133
2,21,21,50,177
2,21,22,50,178
2,21,23,50,182
2,22,0,50,179
2,22,1,50,187
2,22,2,50,197
2,22,3,50,199
2,22,5,50,197
2,22,6,50,198
2,22,7,50,207
2,22,8,50,251
2,22,9,50,239
2,22,10,50,211
2,22,11,50,256
2,22,12,50,218
2,22,13,50,208
2,22,14,50,211
2,22,15,50,208
2,22,16,50,211
2,22,17,50,189
2,22,18,50,169
2,22,19,50,167
2,22,20,50,167
2,22,21,50,185
2,22,22,50,181
2,22,23,50,179
2,23,0,50,174
2,23,1,50,211
2,23,2,50,204
2,23,3,50,207
2,23,4,50,207
2,23,5,50,206
2,23,6,50,198
2,23,7,50,200
2,23,8,50,193
2,23,9,50,191
2,23,10,50,196
2,23,11,50,201
2,23,12,50,201
2,23,13,50,211
2,23,14,50,196
2,23,15,50,166
2,23,16,50,173
2,23,17,50,151
2,23,18,50,192
2,23,19,50,155
2,23,20,50,184
2,23,21,50,192
2,23,22,50,193
2,23,23,50,207
2,24,0,50,208
2,24,1,50,201
2,24,2,50,196
2,24,3,50,196
2,24,4,50,200
2,24,5,50,191
2,24,6,50,203
2,24,7,50,195
2,24,8,50,197
2,24,9,50,189
2,24,10,50,190
2,24,11,50,202
2,24,12,50,200
2,24,13,50,194
2,24,14,50,174
2,24,15,50,175
2,24,16,50,177
2,24,17,50,176
2,24,18,50,173
2,24,19,50,172
2,24,20,50,185
2,24,21,50,179
2,24,22,50,176
2,24,23,50,179
2,25,0,50,183
2,25,1,50,186
2,25,2,50,192
2,25,3,50,226
2,25,4,50,232
2,25,5,50,160
2,25,6,50,168
2,25,7,50,177
2,25,8,50,174
2,25,9,50,149
2,25,10,50,156
2,25,11,50,156
2,25,12,50,156
2,25,13,50,161
2,25,14,50,154
2,25,15,50,148
2,25,16,50,155
2,25,17,50,146
2,25,18,50,158
2,25,19,50,166
2,25,20,50,155
2,25,21,50,167
2,25,22,50,182
2,25,23,50,187
2,26,0,50,272
2,26,1,50,301
2,26,2,50,298
2,26,3,50,282
2,26,4,50,292
2,26,5,50,318
2,26,6,50,291
2,26,7,50,292
2,26,8,50,295
2,26,9,50,301
2,26,10,50,305
2,26,11,50,313
2,26,12,50,290
2,26,13,50,293
2,26,14,50,297
2,26,15,50,302
2,26,16,50,286
2,26,17,50,291
2,26,18,50,286
2,26,19,50,285
2,26,20,50,279
2,26,21,50,273
2,26,22,50,277
2,26,23,50,281
2,27,0,50,289
2,27,1,50,293
2,27,2,50,290
2,27,3,50,274
2,27,4,50,271
2,27,5,50,263
2,27,6,50,259
2,27,7,50,226
2,27,8,50,238
2,27,9,50,246
2,27,10,50,236
2,27,11,50,237
2,27,12,50,231
2,27,13,50,234
2,27,14,50,229
2,27,15,50,168
2,27,16,50,174
2,27,17,50,194
2,27,18,50,196
2,27,19,50,192
2,27,20,50,196
2,27,21,50,204
2,27,22,50,205
2,27,23,50,211
2,28,0,50,211
2,28,1,50,214
2,28,2,50,210
2,28,3,50,218
2,28,4,50,208
2,28,5,50,218
2,28,6,50,183
2,28,7,50,188
2,28,8,50,106
2,28,9,50,101
